player_id;year;market_value
75921;2010.46;333522.73
75921;2009.92;420170.45
75921;2009.44;506818.18
75921;2008.73;506818.18
75921;2008.18;506818.18
75921;2007.65;680113.64
75921;2007.0;680113.64
353948;2025.0;24870028.41
353948;2024.81;24653409.09
353948;2024.53;23267045.45
353948;2024.07;23267045.45
353948;2023.58;23267045.45
353948;2023.01;22833806.82
353948;2022.6;20667613.64
353948;2022.2;16335227.27
353948;2021.88;3338068.18
353948;2021.48;3338068.18
353948;2020.88;7670454.55
353948;2020.37;7670454.55
353948;2019.77;7670454.55
353948;2019.43;11136363.64
353948;2018.94;7670454.55
353948;2018.49;11136363.64
353948;2018.13;11136363.64
353948;2017.76;14602272.73
353948;2017.53;18068181.82
353948;2017.02;17201704.55
353948;2016.55;15468750.0
353948;2015.87;17201704.55
353948;2015.51;18934659.09
353948;2015.33;18934659.09
353948;2014.82;18934659.09
353948;2014.42;20234375.0
353948;2014.2;21534090.91
124410;2025.0;9913352.27
124410;2024.91;9740056.82
124410;2024.03;9740056.82
124410;2023.56;9740056.82
124410;2022.92;9350142.05
124410;2022.52;9220170.45
124410;2021.98;8873579.55
124410;2021.51;8873579.55
124410;2020.88;9220170.45
124410;2020.42;9220170.45
124410;2019.86;9350142.05
124410;2019.49;9350142.05
124410;2019.15;8700284.09
124410;2018.95;7833806.82
124410;2018.51;6967329.55
124410;2017.96;4801136.36
124410;2017.48;1335227.27
124410;2016.93;1335227.27
124410;2016.62;3068181.82
124410;2015.75;4801136.36
124410;2015.42;5667613.64
124410;2014.87;5234375.0
124410;2014.4;4801136.36
124410;2013.97;3068181.82
124410;2013.33;1335227.27
124410;2012.84;3068181.82
124410;2012.38;5667613.64
124410;2011.8;7400568.18
454863;2025.0;4870028.41
454863;2024.49;4848366.48
454863;2023.54;4653409.09
454863;2023.06;4653409.09
454863;2022.4;4653409.09
454863;2022.08;4696732.95
454863;2021.78;4653409.09
454863;2021.24;4523437.5
454863;2020.74;4393465.91
454863;2020.6;3700284.09
454863;2020.08;3613636.36
454863;2019.55;3267045.45
454863;2019.06;667613.64
454863;2018.35;667613.64
454863;2017.97;1534090.91
454863;2017.79;1534090.91
454863;2017.46;667613.64
454863;2017.25;667613.64
454863;2016.6;667613.64
243188;2025.0;9913352.27
243188;2024.42;9740056.82
243188;2023.81;9566761.36
243188;2023.73;8700284.09
243188;2023.11;9133522.73
243188;2022.7;8483664.77
243188;2022.11;8700284.09
243188;2021.61;8700284.09
243188;2021.0;9133522.73
243188;2020.46;8700284.09
243188;2020.11;6534090.91
243188;2019.88;1335227.27
243188;2019.53;3068181.82
243188;2018.81;4801136.36
243188;2018.57;5667613.64
243188;2018.23;6534090.91
243188;2017.59;6967329.55
243188;2017.07;7400568.18
243188;2016.72;8267045.45
243188;2016.53;8093750.0
243188;2015.88;8093750.0
243188;2015.52;6967329.55
243188;2015.35;6534090.91
243188;2015.05;5667613.64
243188;2014.81;5667613.64
243188;2014.2;6534090.91
177779;2025.0;9978338.07
177779;2024.93;9956676.14
177779;2024.41;9935014.2
177779;2023.89;9891690.34
177779;2023.58;9826704.55
177779;2023.29;9805042.61
177779;2022.81;9566761.36
177779;2022.2;9566761.36
177779;2021.78;9740056.82
177779;2021.45;9393465.91
177779;2021.13;9133522.73
177779;2020.66;8700284.09
177779;2020.09;7833806.82
177779;2019.96;6967329.55
177779;2019.71;6100852.27
177779;2019.15;5667613.64
177779;2018.69;5667613.64
177779;2018.13;5667613.64
177779;2017.9;2634943.18
177779;2017.64;1335227.27
177779;2017.08;1335227.27
177779;2016.75;3068181.82
177779;2015.86;3068181.82
177779;2015.52;5667613.64
177779;2014.96;6534090.91
177779;2014.47;6967329.55
177779;2014.03;5667613.64
177779;2013.62;3934659.09
177779;2013.38;3934659.09
177779;2012.87;5667613.64
177779;2012.57;6534090.91
177779;2012.39;7400568.18
177779;2011.8;7833806.82
270393;2025.0;13956676.14
270393;2024.37;13870028.41
270393;2023.78;13870028.41
270393;2023.37;13870028.41
270393;2022.81;13696732.95
270393;2022.46;13480113.64
270393;2021.92;13393465.91
270393;2021.42;13133522.73
270393;2020.95;12916903.41
270393;2020.38;9667613.64
270393;2019.9;2735795.45
270393;2019.36;2735795.45
270393;2019.04;4901988.64
270393;2018.79;1869318.18
270393;2018.17;4468750.0
270393;2017.88;5335227.27
270393;2017.5;7068181.82
270393;2017.28;7068181.82
270393;2016.81;7934659.09
270393;2016.38;6201704.55
270393;2015.74;8367897.73
270393;2015.25;8367897.73
270393;2014.78;9667613.64
270393;2014.4;11400568.18
270393;2014.2;11400568.18
297583;2025.0;5881844.01
297583;2024.68;5338326.45
297583;2024.26;4109504.13
297583;2024.15;4109504.13
297583;2023.54;4109504.13
297583;2023.18;4298553.72
297583;2022.46;3636880.17
297583;2022.22;3164256.2
297583;2021.85;3164256.2
297583;2021.47;1746384.3
297583;2021.23;801136.36
297583;2020.7;801136.36
297583;2020.22;801136.36
297583;2019.78;2219008.26
297583;2019.52;2691632.23
297583;2018.97;2691632.23
297583;2018.44;2691632.23
297583;2017.8;2219008.26
287920;2025.0;2913352.27
287920;2024.65;2913352.27
287920;2024.16;2913352.27
287920;2023.84;2826704.55
287920;2023.51;2826704.55
287920;2023.05;2783380.68
287920;2022.52;2653409.09
287920;2022.07;2566761.36
287920;2021.47;2566761.36
287920;2021.04;2566761.36
287920;2020.46;2610085.23
287920;2020.01;2610085.23
287920;2019.71;2523437.5
287920;2019.48;2523437.5
287920;2019.14;2610085.23
287920;2018.26;2610085.23
287920;2018.12;2480113.64
287920;2017.89;2480113.64
287920;2017.37;2480113.64
287920;2016.84;2133522.73
287920;2016.42;2133522.73
287920;2015.78;1960227.27
287920;2015.44;1267045.45
287920;2015.27;1267045.45
287920;2014.97;400568.18
287920;2014.79;400568.18
287920;2014.2;400568.18
409517;2025.0;5913352.27
409517;2024.65;5566761.36
409517;2024.16;5610085.23
409517;2023.91;5545099.43
409517;2023.59;5588423.3
409517;2023.36;5588423.3
409517;2023.15;5393465.91
409517;2022.94;5176846.59
409517;2022.52;4960227.27
409517;2022.24;2967329.55
409517;2022.03;2100852.27
409517;2021.78;2100852.27
409517;2021.31;2100852.27
409517;2020.68;2707386.36
409517;2020.11;2534090.91
409517;2019.62;1667613.64
409517;2019.0;801136.36
453870;2025.0;5891690.34
453870;2024.81;5826704.55
453870;2024.6;5805042.61
453870;2024.15;5805042.61
453870;2023.54;5783380.68
453870;2023.07;5783380.68
453870;2022.68;5696732.95
453870;2022.48;5696732.95
453870;2022.14;5436789.77
453870;2021.91;4960227.27
453870;2021.52;4440340.91
453870;2021.34;4440340.91
453870;2021.02;2967329.55
453870;2020.83;2534090.91
453870;2020.42;1667613.64
453870;2020.2;801136.36
355369;2025.0;9783380.68
355369;2024.55;8916903.41
355369;2024.04;8916903.41
355369;2023.33;9263494.32
355369;2022.94;9263494.32
355369;2021.89;7833806.82
355369;2021.53;3934659.09
355369;2021.21;3934659.09
355369;2020.67;4801136.36
355369;2020.03;6100852.27
355369;2019.68;6967329.55
355369;2018.84;6967329.55
355369;2018.49;6100852.27
355369;2018.27;5667613.64
355369;2017.65;5667613.64
355369;2017.16;3934659.09
355369;2016.82;1335227.27
355369;2016.66;1335227.27
355369;2016.22;2201704.55
355369;2015.95;3934659.09
355369;2015.57;4801136.36
355369;2015.39;4801136.36
355369;2014.85;6534090.91
355369;2014.2;7400568.18
82009;2025.0;34913352.27
82009;2024.95;34826704.55
82009;2024.63;34696732.95
82009;2024.45;34393465.91
82009;2024.05;33916903.41
82009;2023.86;33700284.09
82009;2023.65;33267045.45
82009;2023.38;32833806.82
82009;2022.91;31967329.55
82009;2022.31;30667613.64
82009;2022.14;28501420.45
82009;2021.81;27201704.55
82009;2021.43;24602272.73
82009;2021.14;19403409.09
82009;2020.7;17670454.55
82009;2020.08;17670454.55
82009;2019.65;17670454.55
82009;2018.97;20269886.36
82009;2018.5;17670454.55
82009;2017.91;20269886.36
82009;2017.52;20269886.36
82009;2016.95;17670454.55
82009;2016.48;15937500.0
82009;2015.9;13338068.18
82009;2015.4;9005681.82
82009;2015.04;4673295.45
82009;2014.82;4673295.45
82009;2014.48;10738636.36
82009;2013.93;10738636.36
82009;2013.24;9005681.82
82009;2012.66;15937500.0
82009;2012.17;15937500.0
82009;2011.71;21136363.64
82009;2011.28;26335227.27
82009;2011.01;28068181.82
82009;2010.67;29801136.36
82009;2010.5;30667613.64
82009;2010.01;31534090.91
82009;2009.4;32833806.82
583699;2025.0;2870028.41
583699;2024.6;2783380.68
583699;2024.21;2740056.82
583699;2023.53;2783380.68
583699;2023.04;2740056.82
583699;2022.56;2566761.36
583699;2022.02;2393465.91
583699;2021.55;1960227.27
583699;2021.1;1960227.27
583699;2020.63;2133522.73
583699;2020.03;1007102.27
583699;2019.76;400568.18
583699;2019.55;400568.18
583699;2019.0;833806.82
340700;2025.0;1463896.78
340700;2024.2;1391690.34
340700;2023.17;1391690.34
340700;2018.91;1409741.95
340700;2018.81;1409741.95
340700;2018.34;1211174.24
340700;2017.87;1211174.24
340700;2017.31;1175071.02
340700;2016.81;1175071.02
340700;2016.34;1102864.58
340700;2016.02;1030658.14
340700;2015.8;958451.7
340700;2015.43;850142.05
340700;2015.27;561316.29
340700;2014.99;200284.09
340700;2014.77;200284.09
340700;2014.2;416903.41
160963;2025.0;4978338.07
160963;2023.38;4956676.14
160963;2023.14;4913352.27
160963;2023.02;4826704.55
160963;2022.52;4826704.55
160963;2022.43;4783380.68
160963;2022.08;4783380.68
160963;2021.42;4805042.61
160963;2020.96;4783380.68
160963;2020.33;4805042.61
160963;2019.96;4826704.55
160963;2019.38;4480113.64
160963;2018.9;4480113.64
160963;2018.32;4133522.73
160963;2018.09;2833806.82
160963;2017.82;4133522.73
160963;2017.24;2400568.18
160963;2016.99;1534090.91
160963;2016.9;2227272.73
160963;2015.99;1100852.27
160963;2015.63;667613.64
160963;2015.05;667613.64
160963;2014.55;667613.64
160963;2014.09;667613.64
160963;2013.43;667613.64
160963;2012.91;667613.64
160963;2012.6;1967329.55
160963;2012.41;2400568.18
160963;2011.8;2400568.18
370683;2025.0;7845959.6
370683;2023.79;7691919.19
370683;2022.56;7691919.19
370683;2021.37;7614898.99
370683;2021.04;7691919.19
370683;2020.68;7537878.79
370683;2020.41;7306818.18
370683;2020.15;6844696.97
370683;2019.91;6459595.96
370683;2019.64;6074494.95
370683;2018.94;5689393.94
370683;2018.63;4919191.92
370683;2017.95;5304292.93
370683;2017.2;2223484.85
370683;2016.62;2223484.85
370683;2016.07;1068181.82
370683;2015.4;2608585.86
460245;2025.0;7630303.03
460245;2024.42;7445454.55
460245;2024.06;4765151.52
460245;2023.83;4765151.52
460245;2023.29;5689393.94
460245;2022.64;4303030.3
460245;2022.29;2916666.67
460245;2022.01;1068181.82
460245;2021.43;1068181.82
460245;2020.88;1068181.82
460245;2020.2;2454545.45
334207;2025.0;4913352.27
334207;2024.42;4826704.55
334207;2023.94;4826704.55
334207;2023.28;4696732.95
334207;2022.82;4696732.95
334207;2022.45;4263494.32
334207;2022.19;4263494.32
334207;2021.7;4480113.64
334207;2021.38;4610085.23
334207;2021.13;4696732.95
334207;2020.78;4480113.64
334207;2020.76;4545099.43
334207;2020.46;4350142.05
334207;2020.06;3960227.27
334207;2019.81;3267045.45
334207;2019.41;2833806.82
334207;2018.82;2833806.82
334207;2018.53;667613.64
334207;2018.29;667613.64
334207;2017.81;667613.64
334207;2017.37;1967329.55
334207;2017.11;3267045.45
334207;2016.56;3267045.45
334207;2016.24;3700284.09
334207;2016.04;3700284.09
334207;2015.63;3267045.45
334207;2015.4;3267045.45
127573;2025.0;2956676.14
127573;2024.55;2913352.27
